Time	Channel A  550ms
(ms)	(V)

20.16202000	0.16176290
20.16404000	0.17152970
20.16605000	0.15199610
20.16807000	0.15199610
20.17008000	0.15687950
20.17210000	0.17152970
20.17411000	0.17152970
20.17613000	0.16176290
20.17815000	0.17152970
20.18016000	0.17641310
20.18218000	0.18129650
20.18419000	0.16176290
20.18621000	0.16664630
20.18823000	0.18129650
20.19024000	0.15199610
20.19226000	0.17152970
20.19427000	0.18129650
20.19629000	0.17152970
20.19831000	0.14222930
20.20032000	0.17152970
20.20234000	0.18129650
20.20435000	0.15199610
20.20637000	0.16176290
20.20839000	0.15687950
20.21040000	0.16176290
20.21242000	0.16664630
20.21444000	0.18129650
20.21645000	0.17152970
20.21847000	0.18129650
20.22048000	0.17641310
20.22250000	0.17152970
20.22451000	0.16664630
20.22653000	0.19594680
20.22855000	0.18618000
20.23056000	0.16176290
20.23258000	0.18129650
20.23459000	0.18129650
20.23661000	0.17152970
20.23863000	0.16176290
20.24064000	0.16664630
20.24266000	0.18129650
20.24467000	0.18618000
20.24669000	0.17641310
20.24870000	0.20571360
20.25072000	0.20571360
20.25274000	0.20083020
20.25475000	0.17152970
20.25677000	0.17152970
20.25879000	0.16664630
20.26080000	0.18129650
20.26282000	0.17641310
20.26483000	0.17152970
20.26685000	0.16664630
20.26887000	0.15199610
20.27088000	0.15199610
20.27290000	0.14711270
20.27492000	0.15199610
20.27693000	0.14222930
20.27895000	0.14711270
20.28096000	0.15199610
20.28298000	0.16664630
20.28499000	0.16176290
20.28701000	0.16176290
20.28903000	0.16664630
20.29104000	0.17641310
20.29306000	0.15199610
20.29507000	0.14711270
20.29709000	0.16664630
20.29911000	0.15687950
20.30112000	0.15687950
20.30314000	0.14711270
20.30515000	0.14222930
20.30717000	0.13734590
20.30919000	0.14711270
20.31120000	0.13246250
20.31322000	0.13246250
20.31523000	0.13734590
20.31725000	0.15687950
20.31927000	0.12757900
20.32128000	0.15199610
20.32330000	0.14222930
20.32531000	0.16176290
20.32733000	0.15199610
20.32935000	0.14711270
20.33136000	0.14222930
20.33338000	0.13734590
20.33540000	0.14222930
20.33741000	0.15687950
20.33943000	0.16176290
20.34144000	0.14222930
20.34346000	0.13734590
20.34547000	0.15199610
20.34749000	0.16176290
20.34951000	0.15687950
20.35152000	0.18129650
20.35354000	0.17152970
20.35555000	0.16176290
20.35757000	0.16176290
20.35959000	0.16176290
20.36160000	0.17152970
20.36362000	0.17152970
20.36563000	0.15687950
20.36765000	0.16176290
20.36967000	0.14711270
20.37168000	0.15687950
20.37370000	0.15199610
20.37571000	0.14222930
20.37773000	0.14222930
20.37975000	0.15199610
20.38176000	0.15199610
20.38378000	0.15199610
20.38579000	0.15687950
20.38781000	0.17152970
20.38983000	0.17152970
20.39184000	0.18129650
20.39386000	0.16176290
20.39587000	0.16664630
20.39789000	0.15687950
20.39991000	0.15687950
20.40192000	0.16176290
20.40394000	0.15199610
20.40595000	0.14711270
20.40797000	0.15687950
20.40999000	0.14711270
20.41200000	0.13734590
20.41402000	0.15199610
20.41603000	0.15199610
20.41805000	0.12757900
20.42007000	0.16664630
20.42208000	0.15687950
20.42410000	0.15687950
20.42612000	0.15687950
20.42813000	0.16664630
20.43015000	0.15199610
20.43216000	0.18129650
20.43418000	0.17152970
20.43619000	0.18129650
20.43821000	0.15687950
20.44023000	0.16664630
20.44224000	0.14222930
20.44426000	0.16664630
20.44627000	0.17641310
20.44829000	0.17152970
20.45031000	0.17641310
20.45232000	0.16664630
20.45434000	0.15199610
20.45635000	0.17152970
20.45837000	0.16176290
20.46039000	0.17152970
20.46240000	0.14711270
20.46442000	0.14711270
20.46643000	0.15199610
20.46845000	0.14222930
20.47047000	0.14711270
20.47248000	0.16176290
20.47450000	0.16176290
20.47651000	0.16664630
20.47853000	0.16664630
20.48055000	0.15687950
20.48256000	0.15687950
20.48458000	0.13246250
20.48660000	0.15199610
20.48861000	0.15199610
20.49063000	0.16664630
20.49264000	0.16664630
20.49466000	0.16176290
20.49667000	0.16664630
20.49869000	0.17641310
20.50071000	0.18129650
20.50272000	0.18129650
20.50474000	0.14222930
20.50675000	0.18618000
20.50877000	0.17641310
20.51079000	0.18618000
20.51280000	0.17152970
20.51482000	0.17152970
20.51683000	0.18618000
20.51885000	0.16664630
20.52087000	0.16664630
20.52288000	0.15687950
20.52490000	0.16664630
20.52691000	0.17641310
20.52893000	0.18618000
20.53095000	0.16176290
20.53296000	0.15687950
20.53498000	0.16176290
20.53699000	0.15199610
20.53901000	0.16176290
20.54103000	0.16176290
20.54304000	0.17641310
20.54506000	0.17641310
20.54708000	0.18129650
20.54909000	0.17641310
20.55111000	0.18129650
20.55312000	0.16176290
20.55514000	0.16664630
20.55715000	0.16664630
20.55917000	0.14711270
20.56119000	0.15687950
20.56320000	0.17152970
20.56522000	0.14711270
20.56723000	0.16664630
20.56925000	0.15687950
20.57127000	0.16176290
20.57328000	0.16176290
20.57530000	0.17152970
20.57731000	0.15199610
20.57933000	0.15687950
20.58135000	0.17641310
20.58336000	0.15687950
20.58538000	0.16664630
20.58739000	0.16176290
20.58941000	0.17152970
20.59143000	0.18618000
20.59344000	0.19594680
20.59546000	0.18129650
20.59748000	0.18129650
20.59949000	0.16664630
20.60151000	0.15199610
20.60352000	0.15687950
20.60554000	0.14711270
20.60756000	0.16176290
20.60957000	0.13734590
20.61159000	0.15199610
20.61360000	0.14711270
20.61562000	0.15687950
20.61763000	0.16664630
20.61965000	0.16664630
20.62167000	0.15687950
20.62368000	0.16664630
20.62570000	0.14711270
20.62771000	0.14711270
20.62973000	0.14711270
20.63175000	0.14222930
20.63376000	0.13246250
20.63578000	0.14711270
20.63779000	0.14711270
20.63981000	0.14222930
20.64183000	0.14711270
20.64384000	0.14222930
20.64586000	0.13734590
20.64787000	0.16664630
20.64989000	0.13734590
20.65191000	0.15687950
20.65392000	0.15199610
20.65594000	0.15199610
20.65796000	0.16176290
20.65997000	0.16176290
20.66199000	0.14711270
20.66400000	0.14711270
20.66602000	0.16664630
20.66803000	0.16664630
20.67005000	0.14222930
20.67207000	0.15687950
20.67408000	0.17152970
20.67610000	0.15687950
20.67811000	0.16664630
20.68013000	0.18129650
20.68215000	0.17152970
20.68416000	0.16176290
20.68618000	0.19106340
20.68819000	0.16664630
20.69021000	0.16176290
20.69223000	0.16176290
20.69424000	0.15199610
20.69626000	0.15199610
20.69827000	0.14711270
20.70029000	0.15199610
20.70231000	0.15687950
20.70432000	0.14222930
20.70634000	0.13734590
20.70835000	0.13246250
20.71037000	0.13246250
20.71239000	0.15199610
20.71440000	0.13246250
20.71642000	0.14711270
20.71844000	0.13246250
20.72045000	0.13246250
20.72247000	0.16176290
20.72448000	0.15687950
20.72650000	0.14711270
20.72851000	0.17152970
20.73053000	0.16176290
20.73255000	0.18618000
20.73456000	0.17152970
20.73658000	0.17641310
20.73859000	0.13734590
20.74061000	0.16664630
20.74263000	0.15199610
20.74464000	0.17152970
20.74666000	0.17641310
20.74867000	0.16176290
20.75069000	0.15199610
20.75271000	0.15199610
20.75472000	0.16176290
20.75674000	0.15687950
20.75875000	0.16176290
20.76077000	0.15687950
20.76279000	0.14222930
20.76480000	0.15687950
20.76682000	0.16176290
20.76884000	0.16176290
20.77085000	0.15687950
20.77287000	0.15687950
20.77488000	0.15687950
20.77690000	0.15687950
20.77892000	0.16176290
20.78093000	0.13734590
20.78295000	0.16176290
20.78496000	0.14222930
20.78698000	0.17152970
20.78899000	0.17152970
20.79101000	0.16176290
20.79303000	0.18618000
20.79504000	0.14711270
20.79706000	0.15687950
20.79907000	0.15199610
20.80109000	0.15687950
20.80311000	0.15687950
20.80512000	0.16664630
20.80714000	0.15687950
20.80915000	0.15687950
20.81117000	0.18129650
20.81319000	0.18618000
20.81520000	0.18129650
20.81722000	0.19106340
20.81923000	0.17641310
20.82125000	0.18618000
20.82327000	0.18129650
20.82528000	0.19106340
20.82730000	0.18129650
20.82932000	0.18618000
20.83133000	0.17641310
20.83335000	0.17641310
20.83536000	0.17152970
20.83738000	0.17152970
20.83940000	0.16176290
20.84141000	0.15199610
20.84343000	0.15687950
20.84544000	0.17641310
20.84746000	0.17641310
20.84947000	0.18618000
20.85149000	0.16176290
20.85351000	0.18618000
20.85552000	0.16664630
20.85754000	0.16664630
20.85955000	0.15199610
20.86157000	0.16176290
20.86359000	0.16176290
20.86560000	0.13734590
20.86762000	0.15199610
20.86963000	0.14222930
20.87165000	0.14711270
20.87366000	0.13734590
20.87568000	0.12757900
20.87770000	0.13734590
20.87971000	0.13246250
20.88173000	0.13734590
20.88375000	0.14222930
20.88576000	0.13734590
20.88778000	0.13734590
20.88980000	0.14711270
20.89181000	0.14711270
20.89383000	0.14222930
20.89584000	0.17152970
20.89786000	0.13734590
20.89988000	0.14711270
20.90189000	0.12269560
20.90391000	0.14222930
20.90592000	0.17152970
20.90794000	0.16664630
20.90995000	0.15199610
20.91197000	0.14711270
20.91399000	0.14711270
20.91600000	0.15199610
20.91802000	0.16664630
20.92003000	0.15199610
20.92205000	0.16176290
20.92407000	0.15687950
20.92608000	0.15687950
20.92810000	0.15199610
20.93011000	0.15687950
20.93213000	0.15687950
20.93414000	0.14222930
20.93616000	0.16664630
20.93818000	0.12269560
20.94019000	0.14222930
20.94221000	0.14711270
20.94423000	0.13734590
20.94624000	0.13246250
20.94826000	0.14711270
20.95028000	0.15687950
20.95229000	0.13246250
20.95431000	0.12757900
20.95632000	0.14222930
20.95834000	0.15199610
20.96036000	0.14222930
20.96237000	0.14222930
20.96439000	0.13734590
20.96640000	0.14711270
20.96842000	0.14711270
20.97043000	0.14222930
20.97245000	0.16664630
20.97447000	0.16176290
20.97648000	0.16664630
20.97850000	0.16664630
20.98051000	0.16176290
20.98253000	0.17152970
20.98455000	0.15687950
20.98656000	0.16176290
20.98858000	0.15199610
20.99059000	0.16664630
20.99261000	0.16176290
20.99463000	0.17152970
20.99664000	0.16176290
20.99866000	0.16664630
21.00067000	0.16176290
21.00269000	0.18618000
21.00471000	0.16176290
21.00672000	0.15199610
21.00874000	0.16176290
21.01076000	0.15199610
21.01277000	0.14711270
21.01479000	0.14222930
21.01680000	0.16176290
21.01882000	0.16176290
21.02084000	0.14711270
21.02285000	0.16664630
21.02487000	0.14711270
21.02688000	0.15687950
21.02890000	0.15687950
21.03091000	0.15199610
21.03293000	0.14711270
21.03495000	0.13734590
21.03696000	0.13734590
21.03898000	0.12269560
21.04099000	0.14222930
21.04301000	0.12757900
21.04503000	0.13734590
21.04704000	0.12269560
21.04906000	0.10804540
21.05107000	0.15199610
21.05309000	0.12757900
21.05511000	0.11781220
21.05712000	0.13734590
21.05914000	0.14222930
21.06115000	0.15199610
21.06317000	0.14222930
21.06519000	0.15687950
21.06720000	0.14711270
21.06922000	0.13246250
21.07124000	0.13734590
21.07325000	0.15199610
21.07527000	0.14222930
21.07728000	0.13246250
21.07930000	0.12269560
21.08131000	0.14222930
21.08333000	0.14711270
21.08535000	0.14711270
21.08736000	0.13246250
21.08938000	0.14222930
21.09139000	0.15199610
21.09341000	0.15687950
21.09543000	0.13246250
21.09744000	0.14711270
21.09946000	0.14711270
21.10147000	0.15687950
21.10349000	0.14222930
21.10550000	0.15687950
21.10752000	0.16664630
21.10954000	0.16664630
21.11155000	0.14222930
21.11357000	0.13734590
21.11559000	0.14222930
21.11760000	0.16176290
21.11962000	0.15199610
21.12163000	0.14222930
21.12365000	0.13734590
21.12567000	0.12757900
21.12768000	0.14222930
21.12970000	0.13246250
21.13171000	0.15199610
21.13373000	0.13246250
21.13575000	0.15199610
21.13776000	0.16664630
21.13978000	0.13734590
21.14179000	0.15687950
21.14381000	0.15687950
21.14583000	0.15687950
21.14784000	0.16664630
21.14986000	0.12269560
21.15187000	0.16176290
21.15389000	0.16176290
21.15591000	0.16176290
21.15792000	0.16176290
21.15994000	0.15199610
21.16195000	0.15199610
21.16397000	0.13734590
21.16599000	0.14222930
21.16800000	0.14711270
21.17002000	0.14222930
21.17203000	0.11292880
21.17405000	0.14711270
21.17607000	0.15199610
21.17808000	0.13734590
21.18010000	0.12757900
21.18211000	0.15199610
21.18413000	0.14711270
21.18615000	0.15687950
21.18816000	0.14711270
21.19018000	0.16176290
21.19219000	0.16176290
21.19421000	0.16664630
21.19623000	0.18618000
21.19824000	0.18618000
21.20026000	0.19106340
21.20227000	0.16664630
21.20429000	0.16176290
21.20631000	0.14711270
21.20832000	0.16176290
21.21034000	0.15199610
21.21235000	0.16176290
21.21437000	0.15199610
21.21639000	0.14711270
21.21840000	0.14222930
21.22042000	0.15687950
21.22243000	0.16664630
21.22445000	0.15199610
21.22647000	0.15199610
21.22848000	0.17152970
21.23050000	0.15687950
21.23251000	0.13734590
21.23453000	0.15687950
21.23655000	0.14222930
21.23856000	0.15199610
21.24058000	0.16176290
21.24259000	0.15199610
21.24461000	0.15687950
21.24663000	0.17152970
21.24864000	0.17641310
21.25066000	0.16664630
21.25267000	0.16664630
21.25469000	0.14711270
21.25671000	0.12757900
21.25872000	0.15199610
21.26074000	0.15199610
21.26275000	0.17152970
21.26477000	0.16664630
21.26679000	0.14711270
21.26880000	0.16176290
21.27082000	0.15687950
21.27283000	0.15687950
21.27485000	0.15199610
21.27687000	0.14711270
21.27888000	0.15687950
21.28090000	0.17152970
21.28292000	0.16176290
21.28493000	0.17641310
21.28695000	0.15687950
21.28896000	0.15687950
21.29098000	0.16664630
21.29299000	0.16664630
21.29501000	0.16664630
21.29703000	0.16664630
21.29904000	0.17152970
21.30106000	0.14222930
21.30307000	0.15199610
21.30509000	0.17641310
21.30711000	0.17152970
21.30912000	0.14222930
21.31114000	0.17152970
21.31315000	0.14222930
21.31517000	0.13246250
21.31719000	0.14222930
21.31920000	0.15199610
21.32122000	0.13734590
21.32323000	0.14222930
21.32525000	0.15199610
21.32727000	0.15199610
21.32928000	0.15199610
21.33130000	0.15687950
21.33331000	0.14711270
21.33533000	0.15199610
21.33735000	0.17641310
21.33936000	0.14711270
21.34138000	0.16664630
21.34340000	0.16664630
21.34541000	0.17152970
21.34743000	0.16664630
21.34944000	0.16664630
21.35146000	0.17152970
21.35347000	0.16176290
21.35549000	0.15199610
21.35751000	0.14711270
21.35952000	0.15687950
21.36154000	0.15199610
21.36355000	0.14711270
21.36557000	0.15687950
21.36759000	0.14222930
21.36960000	0.15687950
21.37162000	0.14711270
21.37363000	0.15199610
21.37565000	0.15687950
21.37767000	0.16664630
21.37968000	0.15687950
21.38170000	0.13734590
21.38371000	0.14711270
21.38573000	0.13734590
21.38775000	0.15199610
21.38976000	0.14222930
21.39178000	0.16176290
21.39380000	0.15199610
21.39581000	0.15199610
21.39783000	0.14222930
21.39984000	0.15199610
21.40186000	0.12757900
21.40388000	0.14711270
21.40589000	0.14711270
21.40791000	0.16176290
21.40992000	0.14711270
21.41194000	0.15687950
21.41395000	0.16176290
21.41597000	0.15687950
21.41799000	0.15199610
21.42000000	0.14222930
21.42202000	0.13246250
21.42403000	0.15199610
21.42605000	0.16664630
21.42807000	0.15199610
21.43008000	0.14222930
21.43210000	0.15199610
21.43411000	0.15199610
21.43613000	0.13734590
21.43815000	0.14711270
21.44016000	0.15199610
21.44218000	0.13246250
21.44419000	0.12269560
21.44621000	0.12269560
21.44823000	0.14222930
21.45024000	0.13734590
21.45226000	0.16176290
21.45428000	0.15199610
21.45629000	0.15199610
21.45831000	0.14711270
21.46032000	0.15199610
21.46234000	0.14711270
21.46436000	0.15199610
21.46637000	0.15687950
21.46839000	0.15199610
21.47040000	0.15199610
21.47242000	0.14711270
21.47443000	0.15687950
21.47645000	0.14222930
21.47847000	0.12757900
21.48048000	0.12269560
21.48250000	0.13246250
21.48451000	0.13734590
21.48653000	0.13734590
21.48855000	0.11781220
21.49056000	0.13246250
21.49258000	0.13246250
21.49459000	0.12269560
21.49661000	0.15199610
21.49863000	0.16664630
21.50064000	0.15687950
21.50266000	0.16176290
21.50467000	0.15199610
21.50669000	0.16176290
21.50871000	0.16664630
21.51072000	0.14222930
21.51274000	0.15199610
21.51476000	0.15199610
21.51677000	0.15199610
21.51879000	0.14711270
21.52080000	0.12757900
21.52282000	0.14222930
21.52483000	0.13734590
21.52685000	0.16176290
21.52887000	0.16664630
21.53088000	0.15199610
21.53290000	0.16664630
21.53491000	0.15687950
21.53693000	0.15687950
21.53895000	0.17152970
21.54096000	0.15687950
21.54298000	0.14711270
21.54499000	0.15687950
21.54701000	0.15199610
21.54903000	0.14222930
21.55104000	0.14222930
21.55306000	0.15687950
21.55507000	0.15199610
21.55709000	0.16176290
21.55911000	0.17152970
21.56112000	0.17641310
21.56314000	0.16664630
21.56516000	0.17152970
21.56717000	0.15687950
21.56919000	0.17641310
21.57120000	0.18618000
21.57322000	0.16664630
21.57524000	0.17152970
21.57725000	0.17152970
21.57927000	0.15687950
21.58128000	0.15199610
21.58330000	0.16664630
21.58531000	0.16664630
21.58733000	0.15199610
21.58935000	0.18618000
21.59136000	0.15687950
21.59338000	0.14711270
21.59539000	0.17152970
21.59741000	0.16664630
21.59943000	0.17152970
21.60144000	0.13246250
21.60346000	0.14222930
21.60547000	0.13734590
21.60749000	0.14222930
21.60950000	0.14711270
21.61152000	0.14711270
21.61354000	0.15199610
21.61555000	0.14222930
21.61757000	0.14222930
21.61959000	0.16176290
21.62160000	0.16176290
21.62362000	0.15687950
21.62564000	0.16664630
21.62765000	0.16664630
21.62967000	0.14222930
21.63168000	0.16176290
21.63370000	0.16176290
21.63572000	0.17641310
21.63773000	0.15687950
21.63975000	0.17152970
21.64176000	0.14711270
21.64378000	0.15199610
21.64579000	0.14222930
21.64781000	0.12269560
21.64983000	0.14711270
21.65184000	0.13734590
21.65386000	0.14711270
21.65587000	0.16664630
21.65789000	0.13734590
21.65991000	0.15687950
21.66192000	0.17152970
21.66394000	0.17152970
21.66595000	0.16664630
21.66797000	0.15687950
21.66998000	0.15687950
21.67200000	0.18129650
21.67402000	0.17641310
21.67603000	0.16176290
21.67805000	0.15199610
21.68007000	0.18129650
21.68208000	0.17641310
21.68410000	0.19594680
21.68612000	0.17641310
21.68813000	0.15687950
21.69015000	0.16176290
21.69216000	0.17152970
21.69418000	0.17152970
21.69620000	0.16176290
21.69821000	0.17152970
21.70023000	0.16176290
21.70224000	0.16176290
21.70426000	0.16176290
21.70627000	0.15687950
21.70829000	0.14222930
21.71031000	0.15687950
21.71232000	0.16664630
21.71434000	0.18129650
21.71635000	0.17152970
21.71837000	0.15199610
21.72039000	0.16664630
21.72240000	0.15199610
21.72442000	0.14222930
21.72643000	0.17152970
21.72845000	0.15687950
21.73046000	0.18129650
21.73248000	0.18129650
21.73450000	0.16664630
21.73651000	0.15687950
21.73853000	0.16176290
21.74055000	0.14711270
21.74256000	0.14222930
21.74458000	0.15687950
21.74660000	0.14711270
21.74861000	0.15199610
21.75063000	0.16664630
21.75264000	0.16664630
21.75466000	0.18618000
21.75668000	0.18129650
21.75869000	0.16176290
